IRO_INSTITUTION,PERSON_UID,ID_NUMBER,AGE,CITIZENSHIP_DESC,ETHNICITY,ETHNICITY_DESC,IS_WHITE,GENDER,IS_NON_BINARY,HAWAIIAN_IRO,DEGREE,DEPARTMENT,EDLVL_IRO,FT_PT_STAT,MAJOR_IRO,MAJOR_DESC_IRO,PROGRAM,PROGRAM_DESC
MAN,1739627,23908593,19,US Citizen,MA,Mixed Asian,0,F,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1759521,24110319,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,OEST,SR,PT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
HIL,1759202,24107168,21,US Citizen,CA,Caucasian or White,1,M,1,N,BA,MATH,SR,FT,MATH,Mathematics,BA-MATH1,Mathematics-BA
MAN,1777325,24288715,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ACM,SR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1792412,24436682,22,US Citizen,FI,Filipino,0,M,1,N,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1791971,24432684,22,US Citizen,FI,Filipino,0,M,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
HIL,1805897,24567272,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,NATS,SR,FT,BIOL,Biology,BS-BIOL,Biology-BS
MAN,1805945,24570096,22,US Citizen,GC,Guamanian or Chamorro,0,F,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1804597,24554826,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,PT,MICR,Microbiology,MICR-BS,Microbiology-BS
MAN,1820678,24716909,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
HIL,1834515,24855092,20,Resident Alien,FI,Filipino,0,F,1,N,BS,CHEM,JR,FT,CHEM,Chemistry,BS-CHEM,Chemistry-BS
MAN,1835037,24860316,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,JR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1833545,24845535,30,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,SLSC,JR,FT,BOT,Botany,BOT-BS,Botany-BS
MAN,1834405,24853925,32,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1844576,24957091,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1855871,25067726,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
HIL,1856016,25069139,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SOCS,JR,FT,ENSC,Environmental Science,BS-ENSC,Environmental Science-BS
MAN,1856463,25073690,21,US Citizen,FI,Filipino,0,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1855294,25062189,21,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1855472,25063639,21,US Citizen,VI,Vietnamese,0,M,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1855473,25063645,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1869357,25200496,20,US Citizen,FI,Filipino,0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1869117,25199468,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,MBBE,SR,FT,BENG,Biological Engineering,BENG-BS,Biological Engineering-BS
MAN,1882067,25328569,20,US Citizen,JP,Japanese,0,M,1,N,BS,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1893864,25448182,23,US Citizen,CA,Caucasian or White,1,F,1,N,BS,CHEM,JR,PT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1893505,25440898,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,OEST,JR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1893617,25505729,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1892600,25431623,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
HIL,1900313,25509147,25,US Citizen,CA,Caucasian or White,1,M,1,N,BS,BIOL,JR,FT,BIOL,Biology,BS-BIOL-BMD1,"Biology-Cell,Moleclr&Biomed-BS"
MAN,1900456,25510601,19,US Citizen,JP,Japanese,0,F,1,N,BA,SLSC,JR,FT,BOT,Botany,BOT-BA,Botany-BA
MAN,1900472,25510771,19,US Citizen,KO,Korean,0,F,1,N,BS,SLSC,SR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1907996,25585251,20,US Citizen,MA,Mixed Asian,0,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1908216,25586768,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1919628,25698266,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,OEST,JR,PT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1919083,25693381,20,US Citizen,FI,Filipino,0,M,1,N,BS,SLSC,SR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1930340,25803154,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
HIL,1946673,25964489,33,US Citizen,CH,Chinese,0,F,1,N,BS,MARE,SR,PT,MARE,Marine Science,BS-MARE1,Marine Science-BS
HIL,1946897,25966726,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,CSCI,SR,FT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
MAN,1958558,26089457,38,US Citizen,CA,Caucasian or White,1,M,1,N,BS,MBBE,SR,FT,MBB,Molecular Biosciences &Biotech,MBB-BS,MolecularBioscience&Biotech-BS
WOA,1985973,26366690,39,US Citizen,HS,Hispanic,0,M,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
HIL,2034853,26864711,20,US Citizen,CA,Caucasian or White,1,M,1,N,BA,GEOL,SR,FT,GEOL,Geology,BA-GEOL1,Geology-BA
MAN,2035189,26871034,24,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,2078690,27301579,24,Non-Citizen,NO,No Data,0,F,1,N,BS,MATH,SR,PT,MATH,Mathematics,MATH-BS,Mathematics-BS
MAN,2079375,27309056,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,2095011,27465827,24,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,2109852,27633526,31,US Citizen,CA,Caucasian or White,1,M,1,N,BS,CHEM,SR,PT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1311756,17859011,30,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,SR,PT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
HIL,1390017,19658624,28,US Citizen,CA,Caucasian or White,1,M,1,N,BS,NATS,SR,PT,CSCI,Computer Science,BS-CSCI,Computer Science-BS
MAN,1390464,19663602,27,US Citizen,CH,Chinese,0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1464601,20991748,27,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1525667,21637687,25,US Citizen,FI,Filipino,0,M,1,N,BS,EE,SR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1624024,22675916,26,US Citizen,CH,Chinese,0,M,1,N,BS,CEE,SR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
HIL,1623113,22666113,24,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ASTR,JR,FT,ASTR,Astronomy,BS-ASTR1,Astronomy-BS
MAN,1663673,23098065,24,US Citizen,MA,Mixed Asian,0,M,1,N,BS,EE,SR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1689637,23372141,28,Non-Citizen,CH,Chinese,0,F,1,N,BA,ICS,SR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1737023,23883108,22,US Citizen,FI,Filipino,0,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1737987,23892745,22,US Citizen,VI,Vietnamese,0,F,1,N,BS,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1758390,24099049,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,HNFA,JR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1756985,24084608,25,US Citizen,TH,Thai,0,M,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
HIL,1773603,24251405,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,MARE,SR,PT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,1773764,24254550,38,US Citizen,IN,Asian Indian,0,M,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
WOA,1775417,24269409,22,US Citizen,JP,Japanese,0,M,1,N,BA,ACMW,JR,PT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1803267,24541462,22,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1804248,24551265,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1804249,24549937,22,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1803853,24546755,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1818385,24694036,24,Non-Citizen,MA,Mixed Asian,0,M,1,N,BS,CHEM,SR,PT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1818540,24695656,23,US Citizen,CA,Caucasian or White,1,F,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1818831,24698655,21,US Citizen,JP,Japanese,0,F,1,N,BS,SLSC,SR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1817326,24683372,21,US Citizen,MA,Mixed Asian,0,M,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
WOA,1817351,24683647,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-VGD,BA-Creative Media-VGD
MAN,1829662,24807492,21,US Citizen,CH,Chinese,0,M,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1843040,24941061,21,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1842410,24934581,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,OEST,JR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
HIL,1854805,25057283,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,NATS,JR,PT,CSCI,Computer Science,BS-CSCI,Computer Science-BS
MAN,1853808,25047497,21,Resident Alien,JP,Japanese,0,M,1,N,BS,HNFA,SR,PT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1854056,25054280,21,US Citizen,FI,Filipino,0,M,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1854429,25052877,21,US Citizen,FI,Filipino,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1868594,25194206,20,US Citizen,JP,Japanese,0,M,1,N,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1868342,25191722,20,US Citizen,OA,Other Asian,0,F,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1868364,25191946,21,US Citizen,AA,African American or Black,0,M,1,N,BS,SLSC,JR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
WOA,1868471,25192992,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1867302,25187071,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1867675,25184372,20,US Citizen,VI,Vietnamese,0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
HIL,1879218,25552812,19,US Citizen,FI,Filipino,0,M,1,N,BS,SOCS,JR,FT,ENSC,Environmental Science,BS-ENSC,Environmental Science-BS
HIL,1879369,25301843,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,MATH,JR,FT,MATH,Mathematics,BA-MATH1,Mathematics-BA
HIL,1892329,25428911,27,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,CSCI,JR,FT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
MAN,1891856,25424190,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1891878,25424416,23,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1899464,25500949,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1899270,25499070,20,US Citizen,MA,Mixed Asian,0,M,1,Y,BS,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1906894,25574848,20,US Citizen,CH,Chinese,0,M,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1938329,25883986,21,Resident Alien,CA,Caucasian or White,1,M,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1938390,25883673,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1966602,26172218,21,US Citizen,CA,Caucasian or White,1,F,1,N,BA,ERTH,SR,FT,EES,Environmental Earth Science,EES-BA,Environmental Earth Science-BA
MAN,1966614,26172388,21,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1975649,26262016,19,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1974323,26248588,18,Resident Alien,IN,Asian Indian,0,M,1,N,BA,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BA,Biochemistry-BA
MAN,2077033,27285025,28,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,2092493,27438658,25,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,JR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,2109770,27632708,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,PA,SR,FT,PHYS,Physics,PHYS-BA,Physics-BA
MAN,1384863,19602339,27,US Citizen,KO,Korean,0,M,1,N,BA,ICS,SR,PT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1454824,20889464,27,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
HIL,1571255,22118340,26,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,BIOL,SR,PT,BIOL,Biology,BS-BIOL-BMD1,"Biology-Cell,Moleclr&Biomed-BS"
MAN,1621214,22649770,26,US Citizen,CA,Caucasian or White,1,M,1,N,BS,PA,SR,PT,ASTP,Astrophysics,ASTP-BS,Astrophysics-BS
MAN,1616720,22603070,23,US Citizen,FI,Filipino,0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
WOA,1616953,22609256,23,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,MNHS,SR,PT,NSCI,Natural Science,BS-NSCI-AM,BS-Natural Science-AppliedMath
MAN,1617763,22766205,26,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1735201,23864602,23,US Citizen,JP,Japanese,0,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1734830,23860892,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ACM,SR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1733541,23849130,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1754004,24053774,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1772551,24241211,33,US Citizen,HS,Hispanic,0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1772060,24235452,23,US Citizen,FI,Filipino,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1788624,24399998,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1788650,24400218,23,US Citizen,JP,Japanese,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1787217,24386665,21,US Citizen,MA,Mixed Asian,0,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1787492,24389391,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1787732,24391666,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1817177,24681855,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1817211,24682197,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1816754,24677641,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
WOA,1816964,24679775,21,Resident Alien,FI,Filipino,0,F,1,N,BA,ACMW,JR,PT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1827604,24786689,21,US Citizen,CA,Caucasian or White,1,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1865990,25168597,20,US Citizen,MA,Mixed Asian,0,F,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1865814,25166730,20,US Citizen,MA,Mixed Asian,0,F,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1878967,25297900,20,US Citizen,FI,Filipino,0,M,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1888840,25394603,21,Resident Alien,CH,Chinese,0,M,1,N,BS,EE,JR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
MAN,1897468,25480745,20,US Citizen,KO,Korean,0,N,0,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1897552,25481518,29,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MATH,SR,PT,MATH,Mathematics,MATH-BS,Mathematics-BS
MAN,1906097,25566731,20,US Citizen,FI,Filipino,0,F,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1905350,25559398,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
WOA,1905451,25560415,26,US Citizen,AA,African American or Black,0,F,1,N,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
MAN,1905495,25561219,31,US Citizen,MA,Mixed Asian,0,M,1,N,BA,ACM,SR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1926488,25764922,24,US Citizen,CA,Caucasian or White,1,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1965661,26162757,19,US Citizen,JP,Japanese,0,F,1,N,BS,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,2059744,27120318,33,US Citizen,HS,Hispanic,0,F,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,2100539,27524168,26,US Citizen,MA,Mixed Asian,0,F,1,N,BS,HNFA,JR,PT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1071746,16575464,33,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,SLSC,JR,PT,BOT,Botany,BOT-BA,Botany-BA
MAN,1286849,17608898,31,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
HIL,1375065,19495369,29,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,GEOL,SR,PT,GEOL,Geology,BS-GEOL1,Geology-BS
MAN,1370881,19453402,60,US Citizen,CA,Caucasian or White,1,M,1,N,BA,MATH,SR,PT,MATH,Mathematics,MATH-BA,Mathematics-BA
MAN,1445920,20790139,27,US Citizen,CH,Chinese,0,F,1,N,BS,SLSC,SR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1440955,20655364,28,US Citizen,CH,Chinese,0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1501765,21387440,26,US Citizen,CH,Chinese,0,F,1,N,BS,SLSC,SR,FT,MICR,Microbiology,MICR-BS,Microbiology-BS
MAN,1613314,22568379,22,US Citizen,FI,Filipino,0,M,1,N,BS,EE,SR,PT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
HIL,1615532,22590597,59,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,PHYS,SR,PT,PHYS,Physics,BA-PHYS1,Physics-BA
HIL,1615685,22592099,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,GEOL,SR,FT,GEOL,Geology,BS-GEOL1,Geology-BS
MAN,1709580,23589295,23,US Citizen,CH,Chinese,0,F,1,N,BS,CHEM,JR,PT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1706558,23556059,23,Resident Alien,MA,Mixed Asian,0,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1753698,24050965,22,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,SR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1769013,24205379,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
WOA,1766350,24179082,23,US Citizen,MA,Mixed Asian,0,F,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1767001,24185323,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1786314,24377838,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1786568,25015861,21,Resident Alien,FI,Filipino,0,M,1,N,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1785963,24374418,22,US Citizen,JP,Japanese,0,M,1,N,BA,ICS,SR,PT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1786211,24376721,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1784964,24364385,21,US Citizen,CH,Chinese,0,F,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1799699,24507181,22,Resident Alien,CH,Chinese,0,M,1,N,BA,ICS,JR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1799914,24509139,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1798861,24498973,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,EE,SR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
HIL,1813752,24647410,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SOCS,JR,FT,ENSC,Environmental Science,BS-ENSC,Environmental Science-BS
MAN,1814201,24651920,21,US Citizen,FI,Filipino,0,M,1,N,BS,EE,SR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1826965,24780327,20,US Citizen,FI,Filipino,0,N,0,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1840332,24913604,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1840811,24918493,20,Resident Alien,FI,Filipino,0,M,1,N,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
